B_10_MIN_BLOCK,B_AGE_CODE,B_REGION,B_BAND_SIZE_CODE,B_BAND_STATUS_CODE,B_BAND_TYPE_CODE,B_BIRD_STATUS,B_COMMENTS,B_COORD_PRECISION,B_DIRECTION_CODE,B_EXTRA_INFO_CODE,B_FLYWAY_CODE,B_HOW_AGED_CODE,B_HOW_CAPTURED,B_HOW_SEXED_CODE,B_LAT_10_MIN_BLK,B_LAT_DECIMAL_DEGREES,B_LOCATION_DESCRIPTION,B_LOCATION_ID,B_LON_10_MIN_BLK,B_LON_DECIMAL_DEGREES,B_MARKER_LONG_DESC,B_PERMIT_NUM,B_REMARKS,B_SEX_CODE,B_SPECIES_ID,B_SPECIES_NAME,BAND_NUM,BANDING_DATE,BANDING_DAY,BANDING_MONTH,BANDING_YEAR,BEARING,DISTANCE,E_10_MIN_BLOCK,E_REGION,E_CAPTURE_TIME,E_CERTIFICATE_FLAG,E_CERTIFICATE_LANGUAGE,E_COMMENTS,E_COORD_PRECISION,E_COUNTRY_CODE,E_COUNTY_CODE,E_CREATE_DATE,E_CREATE_MONTH,E_CREATE_YEAR,E_DIRECTION_CODE,E_ENC_COUNTY_ORIGINAL,E_FLYWAY_CODE,E_HOW_CAPTURED,E_HOW_OBTAINED_CODE,E_LAT_10_MIN_BLK,E_LAT_DECIMAL_DEGREES,E_LOCATION_DESCRIPTION,E_LOCATION_ID,E_LON_10_MIN_BLK,E_LON_DECIMAL_DEGREES,E_MARKER_LONG_DESC,E_PLACE_NAME,E_PRESENT_CONDITION_CODE,E_REMARKS,E_SPECIES_NAME,E_STATE_CODE,E_WHO_OBTAINED_CODE,E_WHY_REPORTED_CODE,ENCOUNTER_DATE,ENCOUNTER_DAY,ENCOUNTER_MONTH,ENCOUNTER_YEAR,HSS,MIN_AGE_AT_ENC,ORIGINAL_BAND,OTHER_BANDS,SAME_10_MIN_BLOCK
"3900771","5","46","3B","0","11","3","",10,"0","00","1","","","","390",39.08333,"DARNESTOWN, Maryland, United States",8828,"0771",-77.25,"","21777","","5","3600","American Kestrel","144323063",02/18/1984,"18","02","1984","",0,"3900771","46","","9","E","B#27998; C#2284",10,"US","000",06/02/1984,"06","1984","0","","1","","66","390",39.08333,"",,"0771",-77.25,"","","07","","","24","23","01",03/26/1984,"26","03","1984",0,.75,"144323063","","Y"
"3900772","5","46","3B","0","11","3","",10,"0","00","1","","","","390",39.08333,"Poolesville, Maryland, United States",8832,"0772",-77.41667,"","21777","","5","3600","American Kestrel","144323064",02/19/1984,"19","02","1984","E",8.9,"3900771","46","","9","E","B#29159; C#1886",10,"US","000",05/06/1986,"05","1986","0","","1","","66","390",39.08333,"",,"0771",-77.25,"","","07","","","24","23","00",01/19/1985,"19","01","1985",1,1.58,"144323064","","N"
"3900772","1","46","3B","0","11","3","",10,"0","00","1","","","","390",39.08333,"Poolesville, Maryland, United States",8832,"0772",-77.41667,"","21777","","4","3600","American Kestrel","144323071",03/03/1984,"03","03","1984","",0,"3900772","46","","9","E","B#28761; C#4085",10,"US","000",10/07/1985,"10","1985","0","","1","","66","390",39.08333,"",,"0772",-77.41667,"","","07","","","24","23","01",01/06/1985,"06","01","1985",1,1.58,"144323071","","Y"
"3850772","4","88","3B","0","11","3","",10,"0","00","1","","","","385",38.91667,"CENTREVILLE, Virginia, United States",5559,"0772",-77.41667,"","21777","","5","3600","American Kestrel","144323081",05/27/1984,"27","05","1984","",0,"3850772","88","","9","E","B#28403; C#0885",10,"US","000",02/25/1985,"02","1985","0","","1","","45","385",38.91667,"",,"0772",-77.41667,"","","05","","","51","23","01",01/13/1985,"13","01","1985",1,.67,"144323081","","Y"
"3740892","0","34","3B","0","11","3","",10,"0","00","2","","","","374",37.75,"SAND RIDGE, Illinois, United States",137146,"0892",-89.41667,"","21800","","5","3600","American Kestrel","144334809",12/09/1984,"09","12","1984","",0,"3740892","34","","9","E","B#29255; C#2286",10,"US","000",06/03/1986,"06","1986","0","","2","","00","374",37.75,"",,"0892",-89.41667,"","","05","","","17","23","02",05/02/1986,"02","05","1986",2,1.92,"144334809","","Y"
"3940835","2","66","3B","0","11","3","",10,"0","00","2","","","","394",39.75,"YELLOW SPRINGS, Ohio, United States",16946,"0835",-83.91667,"","21715","","4","3600","American Kestrel","144347565",07/09/1985,"09","07","1985","",0,"3940835","66","","9","E","B#29338; C#3586",10,"US","000",09/02/1986,"09","1986","0","","2","","66","394",39.75,"",,"0835",-83.91667,"","","07","","","39","23","00",12/29/1985,"29","12","1985",1,.5,"144347565","","Y"
"4650945","4","50","3B","0","11","3","",10,"0","00","2","","","","465",46.91667,"DORSET, Minnesota, United States",97902,"0945",-94.91667,"","21592","","4","3600","American Kestrel","144305043",06/16/1984,"16","06","1984","WNW",26.2,"4700952","50","","9","E","B#28250; C#0185",10,"US","000",01/07/1985,"01","1985","0","","2","","00","470",47.08333,"",,"0952",-95.41667,"","","05","","","27","21","01",08/15/1984,"15","08","1984",1,.17,"144305043","","N"
"3830821","1","90","3B","0","11","3","",10,"0","00","1","","","","383",38.58333,"CROWN CITY, West Virginia, United States",56438,"0821",-82.25,"","21596","","5","3600","American Kestrel","144305527",03/23/1994,"23","03","1994","",0,"3830821","90","","9","E","B#33289; C#3394",10,"US","000",08/19/1994,"08","1994","0","","1","","00","383",38.58333,"",,"0821",-82.25,"","","05","","","54","21","01",,"68","07","1994",99,,"144305527","","Y"
"4020735","1","59","3B","0","11","3","",10,"0","00","1","","","","402",40.41667,"New Jersey, United States",86311,"0735",-73.91667,"","21570","","5","3600","American Kestrel","144305803",03/24/1983,"24","03","1983","NE",167.1,"4200713","47","","9","E","B#27873; C#1284",10,"US","000",03/24/1984,"03","1984","0","","1","","21","420",42.08333,"",,"0713",-71.58333,"","","05","","","25","21","01",01/03/1984,"03","01","1984",1,1.58,"144305803","","N"
"4020735","1","59","3B","0","11","3","",10,"0","00","1","","","","402",40.41667,"New Jersey, United States",86311,"0735",-73.91667,"","21570","","5","3600","American Kestrel","144305816",03/29/1983,"29","03","1983","WSW",123.4,"3940760","46","","9","E","B#28271; C#0185",10,"US","000",01/07/1985,"01","1985","0","","1","","45","394",39.75,"",,"0760",-76.08333,"","","05","","","24","21","01",08/15/1984,"15","08","1984",2,2.17,"144305816","","N"
"4030731","2","61","3B","0","11","3","",10,"0","00","1","","","","403",40.58333,"FIRE ISLAND INLET, New York, United States",42859,"0731",-73.25,"","21471","","5","3600","American Kestrel","144380552",10/07/1988,"07","10","1988","SW",145.2,"3850745","59","","9","E","B#30696; C#2389",10,"US","000",06/10/1989,"06","1989","0","","1","","66","385",38.91667,"",,"0745",-74.91667,"","","07","","","34","23","01",10/13/1988,"13","10","1988",1,.33,"144380552","","N"
"4150791","4","72","3B","0","11","3","",10,"0","33","1","","","","415",41.91667,"CHANDLERS VALLEY, Pennsylvania, United States",52092,"0791",-79.25,"","06744","","5","3600","American Kestrel","144312023",06/20/1996,"20","06","1996","E",8.6,"4150790","72","","","","B#35587; C#3896",10,"US","000",09/22/1996,"09","1996","0","","1","","45","415",41.91667,"",,"0790",-79.08333,"","","05","","","42","21","01",,"72","08","1996",99,,"144312023","","N"
"4150790","4","72","3B","0","11","3","",10,"0","33","1","","","","415",41.91667,"WARREN, Pennsylvania, United States",1640,"0790",-79.08333,"","06744","","4","3600","American Kestrel","144312027",06/27/1996,"27","06","1996","",0,"4150790","72","","","","B#35627; C#4096",10,"US","000",10/06/1996,"10","1996","0","","1","","00","415",41.91667,"",,"0790",-79.08333,"","","03","","","42","21","01",07/16/1996,"16","07","1996",0,.08,"144312027","","Y"
"4150790","4","72","3B","0","11","3","",10,"0","33","1","","","","415",41.91667,"WARREN, Pennsylvania, United States",1640,"0790",-79.08333,"","06744","","0","3600","American Kestrel","144312028",06/27/1996,"27","06","1996","",0,"4150790","72","","","","B#35627; C#4096",10,"US","000",10/06/1996,"10","1996","0","","1","","03","415",41.91667,"",,"0790",-79.08333,"","","10","","","42","21","01",07/16/1996,"16","07","1996",0,.08,"144312028","","Y"
"3850772","4","88","3B","0","11","3","",10,"0","00","1","","","","385",38.91667,"CENTREVILLE, Virginia, United States",24931,"0772",-77.41667,"","21442","","5","3600","American Kestrel","144315782",05/30/1985,"30","05","1985","S",11.5,"3840772","88","","9","E","B#29406; C#4586",10,"US","000",11/11/1986,"11","1986","0","","1","","66","384",38.75,"",,"0772",-77.41667,"","","07","","","51","23","01",03/17/1986,"17","03","1986",1,.83,"144315782","","N"
"3850772","4","88","3B","0","11","3","",10,"0","00","1","","","","385",38.91667,"CENTREVILLE, Virginia, United States",24931,"0772",-77.41667,"","21442","","5","3600","American Kestrel","144315793",05/30/1985,"30","05","1985","SW",14.6,"3840773","88","","9","E","B#30607; C#1789",10,"US","000",04/29/1989,"04","1989","0","","1","","33","384",38.75,"",,"0773",-77.58333,"","","07","","","51","23","00",05/21/1988,"21","05","1988",3,3,"144315793","","N"
"3840773","4","88","3B","0","11","3","",10,"0","33","1","","","","384",38.75,"GREENWICH, Prince William County Virginia, United States",21641,"0773",-77.58333,"","21777","","0","3600","American Kestrel","144311234",05/28/1997,"28","05","1997","S",11.5,"3830773","88","","","","B#00018; C#0400",10,"US","000",01/18/2000,"01","2000","0","","1","","66","383",38.58333,"",,"0773",-77.58333,"","","07","","","51","21","06",01/16/2000,"16","01","2000",3,2.67,"144311234","","N"
"3840773","4","88","3B","0","11","3","",10,"0","33","1","","","","384",38.75,"GREENWICH, Prince William County Virginia, United States",21641,"0773",-77.58333,"","21777","","0","3600","American Kestrel","144311237",05/28/1997,"28","05","1997","S",11.5,"3830773","88","","","","B#98289; C#4298",10,"US","000",10/16/1998,"10","1998","0","","1","","66","383",38.58333,"",,"0773",-77.58333,"","","07","","","51","23","06",05/24/1998,"24","05","1998",1,1,"144311237","","N"
"3840773","4","88","3B","0","11","3","",10,"0","33","1","","","","384",38.75,"GREENWICH, Prince William County Virginia, United States",21641,"0773",-77.58333,"","21777","","5","3600","American Kestrel","144311253",05/29/1997,"29","05","1997","NE",14.6,"3850772","88","","","","B#98140; C#3998",10,"US","000",05/20/1998,"05","1998","0","","1","","33","385",38.91667,"",,"0772",-77.41667,"","","07","","","51","23","06",05/16/1998,"16","05","1998",1,1,"144311253","","N"
"3840773","4","88","3B","0","11","3","",10,"0","33","1","","","","384",38.75,"GREENWICH, Prince William County Virginia, United States",21641,"0773",-77.58333,"","21777","","4","3600","American Kestrel","144322428",07/28/1997,"28","07","1997","S",11.5,"3830773","88","","","","B#98121; C#3998",10,"US","000",05/01/1998,"05","1998","0","","1","","66","383",38.58333,"",,"0773",-77.58333,"","","07","","","51","23","01",01/18/1998,"18","01","1998",1,.58,"144322428","","N"
"3840773","4","88","3B","0","11","3","",10,"0","33","1","","","","384",38.75,"GREENWICH, Prince William County Virginia, United States",21641,"0773",-77.58333,"","21777","","0","3600","American Kestrel","144322446",05/23/1998,"23","05","1998","NE",14.6,"3850772","88","","","","B#02179; C#2602",10,"US","000",06/28/2002,"06","2002","0","","1","","33","385",38.91667,"",,"0772",-77.41667,"","","07","","","51","23","06",05/08/2002,"08","05","2002",4,4,"144322446","","N"
"3840772","4","88","3B","0","11","3","",10,"0","33","1","","","","384",38.75,"MANASSAS, Virginia, United States",32878,"0772",-77.41667,"","21777","","0","3600","American Kestrel","144322452",05/23/1998,"23","05","1998","N",23.4,"3900773","88","","","","B#98231; C#1999 Fix HP longitude to correspond to long deg blk.",33,"US","000",08/19/1998,"08","1998","0","","1","","39","390",39.08333,"",,"0773",-77.5,"","","05","","","51","22","06",08/11/1998,"11","08","1998",1,.25,"144322452","","N"
"3910771","4","46","3B","0","11","3","",10,"0","33","1","","","","391",39.25,"CLARKSBURG, Maryland, United States",8872,"0771",-77.25,"","21777","","5","3600","American Kestrel","144311273",05/31/1997,"31","05","1997","SSW",24.7,"3850772","88","","","","B#99054; C#0899",10,"US","000",02/23/1999,"02","1999","0","","1","","66","385",38.91667,"",,"0772",-77.41667,"","","07","","","51","23","06",02/20/1999,"20","02","1999",2,1.75,"144311273","","N"
"3850745","2","59","3B","0","11","3","",10,"0","00","1","","","","385",38.91667,"CAPE MAY, New Jersey, United States",23095,"0745",-74.91667,"","08699","","5","3600","American Kestrel","144362836",09/23/1990,"23","09","1990","NNE",231,"4140723","18","","9","E","B#32076; C#1692",10,"US","000",04/21/1992,"04","1992","0","","1","","14","414",41.75,"",,"0723",-72.58333,"","","05","","","09","23","01",04/04/1992,"04","04","1992",2,1.83,"144362836","","N"
"3850745","2","59","3B","0","11","3","",10,"0","00","1","","","","385",38.91667,"CAPE MAY, New Jersey, United States",41030,"0745",-74.91667,"","21788","","5","3600","American Kestrel","144314336",09/25/1985,"25","09","1985","SSW",844.1,"2730802","25","","9","E","B#29338; C#3586",10,"US","000",09/02/1986,"09","1986","0","","1","","00","273",27.58333,"",,"0802",-80.41667,"","","05","","","12","21","01",12/20/1985,"20","12","1985",1,.5,"144314336","","N"
"3831215","0","14","3B","0","11","3","Mod. per 20431_201610031454BM v3.01;",10,"0","00","4","","","","383",38.58333,"Winters(WINTERS), Yolo County California, United States (Bandit ID: 18868)",299012,"1215",-121.91667,"","20431","","5","3600","American Kestrel","144310319",12/30/1987,"30","12","1987","NE",14.6,"3841214","14","","9","E","B#30198; C#2088",10,"US","000",05/19/1988,"05","1988","0","","4","","00","384",38.75,"",,"1214",-121.75,"","","04","","","06","22","00",03/05/1988,"05","03","1988",1,.75,"144310319","","N"
"3840764","1","46","3B","0","11","3","",10,"0","00","1","","","","384",38.75,"CROOM, Maryland, United States",8439,"0764",-76.75,"","21256","","4","3600","American Kestrel","144390609",01/11/1992,"11","01","1992","",0,"3840764","46","","","","B#01078; C#1301",10,"US","000",03/19/2001,"03","2001","0","","1","","00","384",38.75,"",,"0764",-76.75,"","","04","","","24","20","06",03/10/2001,"10","03","2001",9,9.75,"144390609","","Y"
"3810765","1","46","3B","0","11","3","",10,"0","00","1","","","","381",38.25,"COLONIAL BEACH, Maryland, United States",16276,"0765",-76.91667,"","21256","","4","3600","American Kestrel","144390616",01/18/1993,"18","01","1993","N",11.5,"3820765","46","","","","B#34815; C#2095",10,"US","000",05/20/1995,"05","1995","0","","1","","66","382",38.41667,"",,"0765",-76.91667,"","","07","","","24","23","01",01/14/1995,"14","01","1995",2,2.58,"144390616","","N"
"3000825","4","25","3B","0","11","3","",10,"0","34","1","","","","300",30.08333,"O BRIEN, Suwannee County Florida, United States",22536,"0825",-82.91667,"","21378","","5","3600","American Kestrel","144328024",05/18/1992,"18","05","1992","S",11.5,"2950825","25","","9","E","B#32449; C#0693",10,"US","000",02/11/1993,"02","1993","0","","1","","00","295",29.91667,"",,"0825",-82.91667,"","","04","","","12","22","01",11/20/1992,"20","11","1992",1,.5,"144328024","","N"
"3850772","4","88","3B","0","11","3","",10,"0","00","1","","","","385",38.91667,"CENTREVILLE, Virginia, United States",24931,"0772",-77.41667,"","21442","","4","3600","American Kestrel","144396881",06/08/1986,"08","06","1986","SW",14.6,"3840773","88","","9","E","B#29754; C#2187",10,"US","000",05/27/1987,"05","1987","0","","1","","12","384",38.75,"",,"0773",-77.58333,"","","05","","","51","21","01",11/25/1986,"25","11","1986",1,.42,"144396881","","N"
"3830781","1","88","3B","0","11","3","",10,"0","00","1","","","","383",38.58333,"NETHERS, Virginia, United States",38977,"0781",-78.25,"","21442","","5","3600","American Kestrel","144396963",02/18/1987,"18","02","1987","",0,"3830781","88","","9","E","B#31274; C#4190",10,"US","000",10/14/1990,"10","1990","0","","1","","01","383",38.58333,"",,"0781",-78.25,"","","05","","","51","22","01",12/18/1987,"18","12","1987",1,1.5,"144396963","","Y"
"4040743","2","59","3B","0","11","4","",10,"0","00","1","","","","404",40.75,"MENDHAM, New Jersey, United States",16008,"0743",-74.58333,"","20307","","5","3600","American Kestrel","144302351",08/26/1987,"26","08","1987","SSW",1132.6,"2500802","25","","9","E","B#30237; C#2388",10,"US","000",06/09/1988,"06","1988","0","","1","","00","250",25.08333,"",,"0802",-80.41667,"","","04","","","12","21","01",02/22/1988,"22","02","1988",1,.67,"144302351","","N"
"4040743","5","59","3B","0","11","7","",10,"0","00","1","","","","404",40.75,"MENDHAM, New Jersey, United States",16008,"0743",-74.58333,"","20307","","4","3600","American Kestrel","144302362",04/21/1988,"21","04","1988","",0,"4040743","59","","9","E","B#30267; C#2988",10,"US","000",07/21/1988,"07","1988","0","","1","","00","404",40.75,"",,"0743",-74.58333,"","","05","","","34","21","01",04/24/1988,"24","04","1988",0,.83,"144302362","","Y"
"4040743","1","59","3B","0","11","7","",10,"0","00","1","","","","404",40.75,"MENDHAM, New Jersey, United States",16008,"0743",-74.58333,"","20307","","5","3600","American Kestrel","144302373",10/10/1988,"10","10","1988","E",8.7,"4040742","59","","9","E","B#30726; C#3089",10,"US","000",07/29/1989,"07","1989","0","","1","","00","404",40.75,"",,"0742",-74.41667,"","","05","","","34","22","01",10/29/1988,"29","10","1988",1,1.33,"144302373","","N"
"4040743","2","59","3B","0","11","4","",10,"0","00","1","","","","404",40.75,"MENDHAM, New Jersey, United States",16008,"0743",-74.58333,"","20307","","5","3600","American Kestrel","144302377",11/23/1988,"23","11","1988","",0,"4040743","59","","9","E","B#30726; C#3089",10,"US","000",07/29/1989,"07","1989","0","","1","","00","404",40.75,"",,"0743",-74.58333,"","","05","","","34","21","01",12/04/1988,"04","12","1988",1,.5,"144302377","","Y"
"4020750","1","59","3B","0","11","7","",10,"0","00","1","","","","402",40.41667,"LUMBERVILLE, New Jersey, United States",27814,"0750",-75.08333,"","20307","","5","3600","American Kestrel","144302378",03/26/1989,"26","03","1989","SSW",512.4,"3350793","80","","9","E","B#32099; C#1892",10,"US","000",05/05/1992,"05","1992","0","","1","","21","335",33.91667,"",,"0793",-79.58333,"","","07","","","45","21","01",02/23/1992,"23","02","1992",3,3.67,"144302378","","N"
"2630820","1","25","3B","0","11","3","",10,"0","01","1","","","","263",26.58333,"ST JAMES CITY, Florida, United States",4039,"0820",-82.08333,"","22749","","5","3600","American Kestrel","144329896",01/22/2000,"22","01","2000","NNE",1274.2,"4350741","61","","9","E","B#00109; C#2700",10,"US","000",04/18/2000,"04","2000","0","","1","","00","435",43.91667,"",,"0741",-74.25,"","","04","","","36","21","07",04/16/2000,"16","04","2000",0,.83,"144329896","","N"
"4110834","4","66","3B","0","11","3","",10,"0","33","2","","","","411",41.25,"WINGSTON, Ohio, United States",29279,"0834",-83.75,"","21450","","4","3600","American Kestrel","144379013",06/06/1999,"06","06","1999","",0,"4110834","66","","","","B#00032; C#0800",10,"US","000",02/01/2000,"02","2000","0","","2","","00","411",41.25,"",,"0834",-83.75,"","","03","","","39","21","06",01/30/2000,"30","01","2000",1,.58,"144379013","","Y"
"2910823","4","25","3B","0","11","3","",10,"0","34","1","","","","291",29.25,"LEBANON STA, Levy County Florida, United States",14498,"0823",-82.58333,"","21378","","4","3600","American Kestrel","144371581",05/19/1995,"19","05","1995","E",10,"2910822","25","","","","B#35110; C#0396",10,"US","000",01/21/1996,"01","1996","0","","1","","00","291",29.25,"",,"0822",-82.41667,"","","04","","","12","22","01",10/22/1995,"22","10","1995",1,.42,"144371581","","N"
"2950815","4","25","3B","0","11","3","",10,"0","33","1","","","","295",29.91667,"SAND HILL LAKE, Clay County Florida, United States",11771,"0815",-81.91667,"","21378","","4","3600","American Kestrel","144371630",05/22/1995,"22","05","1995","S",11.5,"2940815","25","","","","B#35381; C#1496",10,"US","000",04/07/1996,"04","1996","0","","1","","45","294",29.75,"",,"0815",-81.91667,"","","03","","","12","21","01",,"67","02","1996",99,,"144371630","","N"
"3950800","4","72","3B","0","11","3","",10,"0","00","1","","","","395",39.91667,"JEFFERSON, Pennsylvania, United States",43267,"0800",-80.08333,"","07328","","0","3600","American Kestrel","144336662",05/20/1990,"20","05","1990","S",775.7,"2840813","25","","9","E","B#31303; C#4590",10,"US","000",11/11/1990,"11","1990","0","","1","","00","284",28.75,"",,"0813",-81.58333,"","","04","","","12","20","01",10/17/1990,"17","10","1990",1,.42,"144336662","","N"
